ICES rectangle,country,annex,regulated area,regulated gear,specon,vessel length,year,Effective Effort
49E8,SCO,IIA,3B2,NONE,NONE,U10M,2006,48
31F1,BEL,IIA,3B2,TR2,NONE,O15M,2006,26
31F2,BEL,IIA,3B2,TR2,NONE,O15M,2006,35
32F1,BEL,IIA,3B2,TR2,NONE,O15M,2006,862
33F2,BEL,IIA,3B2,TR2,NONE,O15M,2006,15
34F2,BEL,IIA,3B2,TR2,NONE,O15M,2006,40
35F2,BEL,IIA,3B2,TR2,NONE,O15M,2006,27
36F2,BEL,IIA,3B2,TR2,NONE,O15M,2006,16
36F3,BEL,IIA,3B2,TR2,NONE,O15M,2006,220
36F4,BEL,IIA,3B2,TR2,NONE,O15M,2006,57
36F5,BEL,IIA,3B2,TR2,NONE,O15M,2006,6
36F6,BEL,IIA,3B2,TR2,NONE,O15M,2006,46
36F7,BEL,IIA,3B2,TR2,NONE,O15M,2006,24
37F2,BEL,IIA,3B2,TR2,NONE,O15M,2006,64
37F5,BEL,IIA,3B2,TR2,NONE,O15M,2006,60
37F6,BEL,IIA,3B2,TR2,NONE,O15M,2006,24
38F5,BEL,IIA,3B2,TR2,NONE,O15M,2006,18
38F6,BEL,IIA,3B2,TR2,NONE,O15M,2006,36
39F5,BEL,IIA,3B2,TR2,NONE,O15M,2006,15
53F0,DEU,IIA,3B2,TR1,NONE,O15M,2006,21
36F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,29
37F4,DEU,IIA,3B2,TR1,NONE,O15M,2006,22
37F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,70
37F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,220
38F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,193
39F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,20
39F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,22
41F2,DEU,IIA,3B2,TR1,NONE,O15M,2006,12
43F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,127
43F7,DEU,IIA,3B2,TR1,NONE,O15M,2006,284
44F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,436
44F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,1977
44F7,DEU,IIA,3B2,TR1,NONE,O15M,2006,27
45F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,104
45F4,DEU,IIA,3B2,TR1,NONE,O15M,2006,212
45F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,51
46F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,133
46F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,4
47F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,37
48F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,29
49E6,DEU,IIA,3B2,TR1,NONE,O15M,2006,8
49F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,124
50E7,DEU,IIA,3B2,TR1,NONE,O15M,2006,18
50F2,DEU,IIA,3B2,TR1,NONE,O15M,2006,194
50F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,120
51E7,DEU,IIA,3B2,TR1,NONE,O15M,2006,23
51E8,DEU,IIA,3B2,TR1,NONE,O15M,2006,108
51E9,DEU,IIA,3B2,TR1,NONE,O15M,2006,18
51F1,DEU,IIA,3B2,TR1,NONE,O15M,2006,112
51F2,DEU,IIA,3B2,TR1,NONE,O15M,2006,277
52E8,DEU,IIA,3B2,TR1,NONE,O15M,2006,63
52E9,DEU,IIA,3B2,TR1,NONE,O15M,2006,186
52F0,DEU,IIA,3B2,TR1,NONE,O15M,2006,243
53F0,DEU,IIA,3B2,TR1,NONE,O15M,2006,176
36F7,DEU,IIA,3B2,TR1,NONE,O15M,2006,10
36F8,DEU,IIA,3B2,TR1,NONE,O15M,2006,12
37F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,8
39F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,40
43F7,DEU,IIA,3B2,TR1,NONE,O15M,2006,1
49E6,DEU,IIA,3B2,TR1,NONE,O15M,2006,134
49F0,DEU,IIA,3B2,TR1,NONE,O15M,2006,8
50E6,DEU,IIA,3B2,TR1,NONE,O15M,2006,12
50E7,DEU,IIA,3B2,TR1,NONE,O15M,2006,67
51E8,DEU,IIA,3B2,TR1,NONE,O15M,2006,177
51E9,DEU,IIA,3B2,TR1,NONE,O15M,2006,147
51F0,DEU,IIA,3B2,TR1,NONE,O15M,2006,21
51F1,DEU,IIA,3B2,TR1,NONE,O15M,2006,14
52E8,DEU,IIA,3B2,TR1,NONE,O15M,2006,132
52E9,DEU,IIA,3B2,TR1,NONE,O15M,2006,457
52F0,DEU,IIA,3B2,TR1,NONE,O15M,2006,551
52F1,DEU,IIA,3B2,TR1,NONE,O15M,2006,108
42F6,DEU,IIA,3B2,TR3,NONE,O15M,2006,16
32F2,DEU,IIA,3B2,TR2,NONE,O15M,2006,22
34F3,DEU,IIA,3B2,TR2,NONE,O15M,2006,541
34F4,DEU,IIA,3B2,TR2,NONE,O15M,2006,2
35F2,DEU,IIA,3B2,TR2,NONE,O15M,2006,6
35F4,DEU,IIA,3B2,TR2,NONE,O15M,2006,46
36F2,DEU,IIA,3B2,TR2,NONE,O15M,2006,44
36F3,DEU,IIA,3B2,TR2,NONE,O15M,2006,24
36F4,DEU,IIA,3B2,TR2,NONE,O15M,2006,68
37F0,DEU,IIA,3B2,TR2,NONE,O15M,2006,28
37F2,DEU,IIA,3B2,TR2,NONE,O15M,2006,12
37F3,DEU,IIA,3B2,TR2,NONE,O15M,2006,127
37F4,DEU,IIA,3B2,TR2,NONE,O15M,2006,410
37F5,DEU,IIA,3B2,TR2,NONE,O15M,2006,160
37F6,DEU,IIA,3B2,TR2,NONE,O15M,2006,73
37F7,DEU,IIA,3B2,TR2,NONE,O15M,2006,27
38F1,DEU,IIA,3B2,TR2,NONE,O15M,2006,20
38F3,DEU,IIA,3B2,TR2,NONE,O15M,2006,19
38F4,DEU,IIA,3B2,TR2,NONE,O15M,2006,59
38F5,DEU,IIA,3B2,TR2,NONE,O15M,2006,38
38F6,DEU,IIA,3B2,TR2,NONE,O15M,2006,339
39F6,DEU,IIA,3B2,TR2,NONE,O15M,2006,749
40F5,DEU,IIA,3B2,TR2,NONE,O15M,2006,128
37F3,DEU,IIA,3B2,TR2,NONE,O15M,2006,56
37F4,DEU,IIA,3B2,TR2,NONE,O15M,2006,24
37F5,DEU,IIA,3B2,TR2,NONE,O15M,2006,88
37F6,DEU,IIA,3B2,TR2,NONE,O15M,2006,241
37F7,DEU,IIA,3B2,TR2,NONE,O15M,2006,22
38F3,DEU,IIA,3B2,TR2,NONE,O15M,2006,38
38F5,DEU,IIA,3B2,TR2,NONE,O15M,2006,20
38F6,DEU,IIA,3B2,TR2,NONE,O15M,2006,505
38F7,DEU,IIA,3B2,TR2,NONE,O15M,2006,12
39F5,DEU,IIA,3B2,TR2,NONE,O15M,2006,92
39F6,DEU,IIA,3B2,TR2,NONE,O15M,2006,196
39F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,120
40F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,23
40F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,48
40F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,88
40F8,DNK,IIA,3B2,TR1,NONE,O15M,2006,1
41F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,68
41F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,32
41F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,335
41F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,797
41F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,587
41F8,DNK,IIA,3B2,TR1,NONE,O15M,2006,11
42F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
42F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,20
42F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,120
42F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,1061
42F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,1286
42F8,DNK,IIA,3B2,TR1,NONE,O15M,2006,46
43F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,12
43F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,48
43F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,105
43F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,563
43F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,3423
43F8,DNK,IIA,3B2,TR1,NONE,O15M,2006,218
44F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
44F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,36
44F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,3106
44F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,2691
44F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,3374
45F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,12
45F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,831
45F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,2692
45F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,1403
45F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,12
46F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,12
46F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
46F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,2087
46F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,128
46F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,20
47F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,58
47F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
47F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,635
47F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
48F0,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
48F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,48
48F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
48F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,732
48F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,304
48F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
49F0,DNK,IIA,3B2,TR1,NONE,O15M,2006,192
49F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,56
49F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,44
49F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,1288
49F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,556
50F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,704
50F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,1304
50F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
51F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,88
51F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,3095
51F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,56
52F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,1007
52F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,308
43F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,22
43F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,197
43F8,DNK,IIA,3B2,TR1,NONE,O15M,2006,11
44F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,36
44F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,89
44F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,7
45F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,40
45F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,12
46F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,52
46F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,16
47F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,36
48F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,96
49F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,132
49F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,12
50F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,60
50F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,48
51F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,48
51F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,168
52F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,84
40F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,81
40F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,2
41F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
41F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,1095
42F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
42F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,671
42F8,DNK,IIA,3B2,TR1,NONE,O15M,2006,20
43F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,143
43F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,502
37F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
37F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,47
38F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
38F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,411
39F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,48
33F2,DNK,IIA,3B2,TR3,NONE,O15M,2006,24
34F1,DNK,IIA,3B2,TR3,NONE,O15M,2006,72
34F2,DNK,IIA,3B2,TR3,NONE,O15M,2006,552
34F3,DNK,IIA,3B2,TR3,NONE,O15M,2006,240
35F2,DNK,IIA,3B2,TR3,NONE,O15M,2006,504
35F3,DNK,IIA,3B2,TR3,NONE,O15M,2006,1416
35F4,DNK,IIA,3B2,TR3,NONE,O15M,2006,24
36F2,DNK,IIA,3B2,TR3,NONE,O15M,2006,216
36F3,DNK,IIA,3B2,TR3,NONE,O15M,2006,696
36F4,DNK,IIA,3B2,TR3,NONE,O15M,2006,48
36F5,DNK,IIA,3B2,TR3,NONE,O15M,2006,72
36F6,DNK,IIA,3B2,TR3,NONE,O15M,2006,120
36F7,DNK,IIA,3B2,TR3,NONE,O15M,2006,71
37F2,DNK,IIA,3B2,TR3,NONE,O15M,2006,48
37F3,DNK,IIA,3B2,TR3,NONE,O15M,2006,264
37F4,DNK,IIA,3B2,TR3,NONE,O15M,2006,216
37F8,DNK,IIA,3B2,TR3,NONE,O15M,2006,48
38F3,DNK,IIA,3B2,TR3,NONE,O15M,2006,120
38F4,DNK,IIA,3B2,TR3,NONE,O15M,2006,48
39F3,DNK,IIA,3B2,TR3,NONE,O15M,2006,24
39F5,DNK,IIA,3B2,TR3,NONE,O15M,2006,24
39F6,DNK,IIA,3B2,TR3,NONE,O15M,2006,43
39F7,DNK,IIA,3B2,TR3,NONE,O15M,2006,65
39F8,DNK,IIA,3B2,TR3,NONE,O15M,2006,154
40F7,DNK,IIA,3B2,TR3,NONE,O15M,2006,91
40F8,DNK,IIA,3B2,TR3,NONE,O15M,2006,19
41F5,DNK,IIA,3B2,TR3,NONE,O15M,2006,120
42F7,DNK,IIA,3B2,TR3,NONE,O15M,2006,11
43F7,DNK,IIA,3B2,TR3,NONE,O15M,2006,264
50F2,DNK,IIA,3B2,TR3,NONE,O15M,2006,24
50F3,DNK,IIA,3B2,TR3,NONE,O15M,2006,48
51F1,DNK,IIA,3B2,TR3,NONE,O15M,2006,48
51F2,DNK,IIA,3B2,TR3,NONE,O15M,2006,816
52F1,DNK,IIA,3B2,TR3,NONE,O15M,2006,336
52F2,DNK,IIA,3B2,TR3,NONE,O15M,2006,144
37F5,DNK,IIA,3B2,TR3,NONE,O15M,2006,24
38F6,DNK,IIA,3B2,TR3,NONE,O15M,2006,48
38F7,DNK,IIA,3B2,TR3,NONE,O15M,2006,24
39F5,DNK,IIA,3B2,TR3,NONE,O15M,2006,24
39F6,DNK,IIA,3B2,TR3,NONE,O15M,2006,24
39F8,DNK,IIA,3B2,TR3,NONE,O15M,2006,62
40F5,DNK,IIA,3B2,TR3,NONE,O15M,2006,48
40F6,DNK,IIA,3B2,TR3,NONE,O15M,2006,24
40F7,DNK,IIA,3B2,TR3,NONE,O15M,2006,22
40F8,DNK,IIA,3B2,TR3,NONE,O15M,2006,51
41F5,DNK,IIA,3B2,TR3,NONE,O15M,2006,48
41F8,DNK,IIA,3B2,TR3,NONE,O15M,2006,16
51F2,DNK,IIA,3B2,TR3,NONE,O15M,2006,72
52F1,DNK,IIA,3B2,TR3,NONE,O15M,2006,72
44F3,DNK,IIA,3B2,OTTER,NONE,O15M,2006,24
44F5,DNK,IIA,3B2,OTTER,NONE,O15M,2006,463
44F6,DNK,IIA,3B2,OTTER,NONE,O15M,2006,622
44F7,DNK,IIA,3B2,OTTER,NONE,O15M,2006,360
45F3,DNK,IIA,3B2,OTTER,NONE,O15M,2006,60
45F4,DNK,IIA,3B2,OTTER,NONE,O15M,2006,1696
45F5,DNK,IIA,3B2,OTTER,NONE,O15M,2006,996
46F3,DNK,IIA,3B2,OTTER,NONE,O15M,2006,324
46F4,DNK,IIA,3B2,OTTER,NONE,O15M,2006,48
46F5,DNK,IIA,3B2,OTTER,NONE,O15M,2006,48
44F5,DNK,IIA,3B2,OTTER,NONE,O15M,2006,108
44F6,DNK,IIA,3B2,OTTER,NONE,O15M,2006,132
44F7,DNK,IIA,3B2,OTTER,NONE,O15M,2006,84
45F4,DNK,IIA,3B2,OTTER,NONE,O15M,2006,118
45F5,DNK,IIA,3B2,OTTER,NONE,O15M,2006,72
46F3,DNK,IIA,3B2,OTTER,NONE,O15M,2006,12
46F4,DNK,IIA,3B2,OTTER,NONE,O15M,2006,12
47F4,DNK,IIA,3B2,OTTER,NONE,O15M,2006,22
42F8,DNK,IIA,3B2,OTTER,NONE,O15M,2006,12
42F8,DNK,IIA,3B2,OTTER,NONE,O15M,2006,69
43F8,DNK,IIA,3B2,OTTER,NONE,O15M,2006,24
46F0,DNK,IIA,3B2,OTTER,NONE,O15M,2006,312
46F2,DNK,IIA,3B2,OTTER,NONE,O15M,2006,24
46F3,DNK,IIA,3B2,OTTER,NONE,O15M,2006,84
47F0,DNK,IIA,3B2,OTTER,NONE,O15M,2006,192
47F2,DNK,IIA,3B2,OTTER,NONE,O15M,2006,24
37F2,DNK,IIA,3B2,TR2,NONE,O15M,2006,65
37F4,DNK,IIA,3B2,TR2,NONE,O15M,2006,43
37F5,DNK,IIA,3B2,TR2,NONE,O15M,2006,24
38F1,DNK,IIA,3B2,TR2,NONE,O15M,2006,24
38F3,DNK,IIA,3B2,TR2,NONE,O15M,2006,24
38F4,DNK,IIA,3B2,TR2,NONE,O15M,2006,216
38F5,DNK,IIA,3B2,TR2,NONE,O15M,2006,72
38F6,DNK,IIA,3B2,TR2,NONE,O15M,2006,141
39F5,DNK,IIA,3B2,TR2,NONE,O15M,2006,432
39F6,DNK,IIA,3B2,TR2,NONE,O15M,2006,1160
40F5,DNK,IIA,3B2,TR2,NONE,O15M,2006,1261
40F6,DNK,IIA,3B2,TR2,NONE,O15M,2006,382
41F0,DNK,IIA,3B2,TR2,NONE,O15M,2006,24
41F1,DNK,IIA,3B2,TR2,NONE,O15M,2006,24
41F4,DNK,IIA,3B2,TR2,NONE,O15M,2006,240
41F5,DNK,IIA,3B2,TR2,NONE,O15M,2006,1053
41F6,DNK,IIA,3B2,TR2,NONE,O15M,2006,24
41F8,DNK,IIA,3B2,TR2,NONE,O15M,2006,5
45F0,DNK,IIA,3B2,TR2,NONE,O15M,2006,72
45F1,DNK,IIA,3B2,TR2,NONE,O15M,2006,120
46F0,DNK,IIA,3B2,TR2,NONE,O15M,2006,96
46F1,DNK,IIA,3B2,TR2,NONE,O15M,2006,168
47F0,DNK,IIA,3B2,TR2,NONE,O15M,2006,432
48F0,DNK,IIA,3B2,TR2,NONE,O15M,2006,48
49F0,DNK,IIA,3B2,TR2,NONE,O15M,2006,312
49F1,DNK,IIA,3B2,TR2,NONE,O15M,2006,72
39F5,DNK,IIA,3B2,TR2,NONE,O15M,2006,48
39F6,DNK,IIA,3B2,TR2,NONE,O15M,2006,480
40F5,DNK,IIA,3B2,TR2,NONE,O15M,2006,216
39F5,DNK,IIA,3B2,TR2,NONE,O15M,2006,96
40F5,DNK,IIA,3B2,TR2,NONE,O15M,2006,120
40F7,DNK,IIA,3B2,TR2,NONE,O15M,2006,110
40F8,DNK,IIA,3B2,TR2,NONE,O15M,2006,21
41F5,DNK,IIA,3B2,TR2,NONE,O15M,2006,216
43F7,DNK,IIA,3B2,TR2,NONE,O15M,2006,48
37F4,DNK,IIA,3B2,TR2,NONE,O15M,2006,19
37F7,DNK,IIA,3B2,TR2,NONE,O15M,2006,24
38F4,DNK,IIA,3B2,TR2,NONE,O15M,2006,19
38F5,DNK,IIA,3B2,TR2,NONE,O15M,2006,96
38F6,DNK,IIA,3B2,TR2,NONE,O15M,2006,115
39F3,DNK,IIA,3B2,TR2,NONE,O15M,2006,24
39F5,DNK,IIA,3B2,TR2,NONE,O15M,2006,143
53F0,ENG,IIA,3B2,TR1,NONE,O15M,2006,29
32F1,ENG,IIA,3B2,TR1,NONE,O15M,2006,249
34F0,ENG,IIA,3B2,TR1,NONE,O15M,2006,27
34F2,ENG,IIA,3B2,TR1,NONE,O15M,2006,22
35F0,ENG,IIA,3B2,TR1,NONE,O15M,2006,536
35F1,ENG,IIA,3B2,TR1,NONE,O15M,2006,16
36F0,ENG,IIA,3B2,TR1,NONE,O15M,2006,118
37E9,ENG,IIA,3B2,TR1,NONE,O15M,2006,2350
37F0,ENG,IIA,3B2,TR1,NONE,O15M,2006,660
38E9,ENG,IIA,3B2,TR1,NONE,O15M,2006,2386
39E9,ENG,IIA,3B2,TR1,NONE,O15M,2006,120
41F2,ENG,IIA,3B2,TR1,NONE,O15M,2006,27
42F0,ENG,IIA,3B2,TR1,NONE,O15M,2006,30
42F1,ENG,IIA,3B2,TR1,NONE,O15M,2006,30
43E8,ENG,IIA,3B2,TR1,NONE,O15M,2006,52
43E9,ENG,IIA,3B2,TR1,NONE,O15M,2006,48
43F0,ENG,IIA,3B2,TR1,NONE,O15M,2006,134
44E9,ENG,IIA,3B2,TR1,NONE,O15M,2006,211
44F0,ENG,IIA,3B2,TR1,NONE,O15M,2006,59
44F5,ENG,IIA,3B2,TR1,NONE,O15M,2006,86
44F6,ENG,IIA,3B2,TR1,NONE,O15M,2006,72
45F2,ENG,IIA,3B2,TR1,NONE,O15M,2006,51
46E7,ENG,IIA,3B2,TR1,NONE,O15M,2006,27
46F1,ENG,IIA,3B2,TR1,NONE,O15M,2006,61
46F2,ENG,IIA,3B2,TR1,NONE,O15M,2006,121
46F3,ENG,IIA,3B2,TR1,NONE,O15M,2006,312
47E9,ENG,IIA,3B2,TR1,NONE,O15M,2006,32
47F2,ENG,IIA,3B2,TR1,NONE,O15M,2006,433
47F3,ENG,IIA,3B2,TR1,NONE,O15M,2006,576
48F2,ENG,IIA,3B2,TR1,NONE,O15M,2006,26
48F3,ENG,IIA,3B2,TR1,NONE,O15M,2006,139
49E6,ENG,IIA,3B2,TR1,NONE,O15M,2006,392
49E7,ENG,IIA,3B2,TR1,NONE,O15M,2006,15
49F0,ENG,IIA,3B2,TR1,NONE,O15M,2006,27
49F1,ENG,IIA,3B2,TR1,NONE,O15M,2006,38
49F2,ENG,IIA,3B2,TR1,NONE,O15M,2006,146
49F3,ENG,IIA,3B2,TR1,NONE,O15M,2006,58
50E6,ENG,IIA,3B2,TR1,NONE,O15M,2006,205
50E7,ENG,IIA,3B2,TR1,NONE,O15M,2006,886
50E8,ENG,IIA,3B2,TR1,NONE,O15M,2006,158
50F1,ENG,IIA,3B2,TR1,NONE,O15M,2006,38
50F2,ENG,IIA,3B2,TR1,NONE,O15M,2006,126
50F3,ENG,IIA,3B2,TR1,NONE,O15M,2006,9
51E8,ENG,IIA,3B2,TR1,NONE,O15M,2006,243
51E9,ENG,IIA,3B2,TR1,NONE,O15M,2006,84
51F0,ENG,IIA,3B2,TR1,NONE,O15M,2006,30
52E8,ENG,IIA,3B2,TR1,NONE,O15M,2006,43
52E9,ENG,IIA,3B2,TR1,NONE,O15M,2006,501
52F0,ENG,IIA,3B2,TR1,NONE,O15M,2006,553
52F1,ENG,IIA,3B2,TR1,NONE,O15M,2006,148
37E9,ENG,IIA,3B2,TR1,NONE,O15M,2006,219
37F0,ENG,IIA,3B2,TR1,NONE,O15M,2006,105
38E9,ENG,IIA,3B2,TR1,NONE,O15M,2006,1170
38F0,ENG,IIA,3B2,TR1,NONE,O15M,2006,78
38F4,ENG,IIA,3B2,TR1,NONE,O15M,2006,62
38F5,ENG,IIA,3B2,TR1,NONE,O15M,2006,111
38F6,ENG,IIA,3B2,TR1,NONE,O15M,2006,133
39F3,ENG,IIA,3B2,TR1,NONE,O15M,2006,31
39F4,ENG,IIA,3B2,TR1,NONE,O15M,2006,140
39F5,ENG,IIA,3B2,TR1,NONE,O15M,2006,304
40F4,ENG,IIA,3B2,TR1,NONE,O15M,2006,58
40F5,ENG,IIA,3B2,TR1,NONE,O15M,2006,31
41F4,ENG,IIA,3B2,TR1,NONE,O15M,2006,29
32F1,ENG,IIA,3B2,TR3,NONE,O15M,2006,408
51E8,ENG,IIA,3B2,OTTER,NONE,O15M,2006,39
32F1,ENG,IIA,3B2,TR2,NONE,O15M,2006,144
33F1,ENG,IIA,3B2,TR2,NONE,O15M,2006,72
34F1,ENG,IIA,3B2,TR2,NONE,O15M,2006,96
37E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,324
37F4,ENG,IIA,3B2,TR2,NONE,O15M,2006,36
38E8,ENG,IIA,3B2,TR2,NONE,O15M,2006,1686
38E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,568
38F0,ENG,IIA,3B2,TR2,NONE,O15M,2006,600
38F5,ENG,IIA,3B2,TR2,NONE,O15M,2006,144
39E8,ENG,IIA,3B2,TR2,NONE,O15M,2006,1640
39E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,3960
39F0,ENG,IIA,3B2,TR2,NONE,O15M,2006,392
39F5,ENG,IIA,3B2,TR2,NONE,O15M,2006,91
40E8,ENG,IIA,3B2,TR2,NONE,O15M,2006,24
40F0,ENG,IIA,3B2,TR2,NONE,O15M,2006,118
40F5,ENG,IIA,3B2,TR2,NONE,O15M,2006,36
42F0,ENG,IIA,3B2,TR2,NONE,O15M,2006,173
44E8,ENG,IIA,3B2,TR2,NONE,O15M,2006,24
44E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,30
44F0,ENG,IIA,3B2,TR2,NONE,O15M,2006,86
45E8,ENG,IIA,3B2,TR2,NONE,O15M,2006,381
45E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,362
45F0,ENG,IIA,3B2,TR2,NONE,O15M,2006,175
46E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,350
46F0,ENG,IIA,3B2,TR2,NONE,O15M,2006,161
47E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,267
47F0,ENG,IIA,3B2,TR2,NONE,O15M,2006,24
48E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,29
37E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,108
37F3,ENG,IIA,3B2,TR2,NONE,O15M,2006,26
37F6,ENG,IIA,3B2,TR2,NONE,O15M,2006,27
38E8,ENG,IIA,3B2,TR2,NONE,O15M,2006,732
38E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,1040
38F0,ENG,IIA,3B2,TR2,NONE,O15M,2006,380
38F4,ENG,IIA,3B2,TR2,NONE,O15M,2006,295
38F5,ENG,IIA,3B2,TR2,NONE,O15M,2006,132
38F6,ENG,IIA,3B2,TR2,NONE,O15M,2006,133
39E8,ENG,IIA,3B2,TR2,NONE,O15M,2006,1467
39E9,ENG,IIA,3B2,TR2,NONE,O15M,2006,1107
39F0,ENG,IIA,3B2,TR2,NONE,O15M,2006,264
