country,annex,regulated area,regulated gear,specon,vessel length,year,Effective Effort,area,fishery,gear,ICES rectangle,mesh_size_range,quarter
DEU,IIA,3B2,BEAM,NONE,O10T15M,2006,24,4,NONE,BEAM,37F7,16-31,1
DEU,IIA,3B2,BEAM,NONE,O10T15M,2006,189,4,NONE,BEAM,37F8,16-31,1
DEU,IIA,3B2,BEAM,NONE,O10T15M,2006,12,4,NONE,BEAM,38F8,16-31,1
DNK,IIA,3B2,BT1,NONE,O10T15M,2006,2,4,DNK_BOMTRWL___NS,BEAM,40F7,>=120,1
DNK,IIA,3B2,BT1,NONE,O10T15M,2006,53,4,DNK_BOMTRWL___NS,BEAM,40F8,>=120,1
DNK,IIA,3B2,BEAM,NONE,O10T15M,2006,96,4,DNK_HESTE_REJ__N,BEAM,39F8,16-31,1
DNK,IIA,3B2,BEAM,NONE,O10T15M,2006,314,4,DNK_HESTE_REJ__N,BEAM,40F7,16-31,1
DNK,IIA,3B2,BEAM,NONE,O10T15M,2006,721,4,DNK_HESTE_REJ__N,BEAM,40F8,16-31,1
DNK,IIA,3B2,BEAM,NONE,O10T15M,2006,95,4,DNK_HESTE_REJ__N,BEAM,41F7,16-31,1
ENG,IIA,3B2,BEAM,NONE,O10T15M,2006,48,4,NONE,BEAM,33F1,16-31,1
ENG,IIA,3B2,BEAM,NONE,O10T15M,2006,216,4,NONE,BEAM,34F0,16-31,1
ENG,IIA,3B2,BEAM,NONE,O10T15M,2006,516,4,NONE,BEAM,34F1,16-31,1
ENG,IIA,3B2,BEAM,NONE,O10T15M,2006,24,4,NONE,BEAM,34F2,16-31,1
ENG,IIA,3B2,BEAM,NONE,O10T15M,2006,924,4,NONE,BEAM,35F0,16-31,1
SCO,IIA,3B2,BEAM,NONE,O10T15M,2006,24,4,NONE,BEAM,38E8,<16,1
DEU,IIA,3B2,GN1,NONE,O15M,2006,60,4,NONE,GILL,41F7,150-219,1
DEU,IIA,3B2,GN1,NONE,O15M,2006,192,4,NONE,GILL,42F7,150-219,1
DEU,IIA,3B2,GN1,NONE,O15M,2006,16,4,NONE,GILL,43F2,150-219,1
DEU,IIA,3B2,GN1,NONE,O15M,2006,80,4,NONE,GILL,43F6,150-219,1
DEU,IIA,3B2,GN1,NONE,O15M,2006,282,4,NONE,GILL,43F7,150-219,1
DEU,IIA,3B2,GN1,NONE,O15M,2006,12,4,NONE,GILL,45F3,150-219,1
DEU,IIA,3B2,GN1,NONE,O15M,2006,60,4,NONE,GILL,31F2,90-99,1
DEU,IIA,3B2,GN1,NONE,O15M,2006,84,4,NONE,GILL,32F2,90-99,1
DEU,IIA,3B2,GN1,NONE,O15M,2006,12,4,NONE,GILL,33F2,90-99,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,25,4,DNK_GARN_FLAD__S,GILL,43F8,110-149,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,288,4,DNK_GARN_RSP___N,GILL,39F5,110-149,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,2,4,DNK_GARN_RSP___N,GILL,40F8,110-149,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,24,4,DNK_GARN_RSP___N,GILL,41F5,110-149,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,96,4,DNK_GARN_RSP___N,GILL,41F6,110-149,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,274,4,DNK_GARN_RSP___N,GILL,41F7,110-149,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,446,4,DNK_GARN_RSP___N,GILL,43F8,110-149,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,88,4,DNK_GARN_RUND__S,GILL,43F8,110-149,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,2,4,DNK_GARN_TOR___N,GILL,40F8,110-149,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,24,4,DNK_GARN_TOR___N,GILL,42F4,110-149,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,190,4,DNK_GARN_TOR___N,GILL,42F6,110-149,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,24,4,DNK_GARN_TOR___N,GILL,43F7,110-149,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,512,4,DNK_GARN_TOR___N,GILL,43F8,110-149,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,1,4,DNK_REST_NORD__N,GILL,40F8,110-149,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,12,4,DNK_REST_NORD__N,GILL,43F7,110-149,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,52,4,DNK_REST_NORD__N,GILL,43F8,110-149,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,35,4,DNK_GARN_PGH___N,GILL,41F7,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,96,4,DNK_GARN_PGH___N,GILL,42F6,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,96,4,DNK_GARN_RSP___N,GILL,36F6,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,24,4,DNK_GARN_RSP___N,GILL,37F6,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,1104,4,DNK_GARN_RSP___N,GILL,38F3,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,288,4,DNK_GARN_RSP___N,GILL,38F4,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,192,4,DNK_GARN_RSP___N,GILL,38F5,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,410,4,DNK_GARN_RSP___N,GILL,38F6,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,23,4,DNK_GARN_RSP___N,GILL,39F3,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,2151,4,DNK_GARN_RSP___N,GILL,39F5,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,1662,4,DNK_GARN_RSP___N,GILL,39F6,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,138,4,DNK_GARN_RSP___N,GILL,40F4,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,2257,4,DNK_GARN_RSP___N,GILL,40F5,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,2257,4,DNK_GARN_RSP___N,GILL,40F6,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,932,4,DNK_GARN_RSP___N,GILL,40F7,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,8,4,DNK_GARN_RSP___N,GILL,40F8,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,72,4,DNK_GARN_RSP___N,GILL,41F4,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,1219,4,DNK_GARN_RSP___N,GILL,41F6,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,2423,4,DNK_GARN_RSP___N,GILL,41F7,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,24,4,DNK_GARN_RSP___N,GILL,42F6,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,480,4,DNK_GARN_RSP___N,GILL,42F7,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,97,4,DNK_GARN_RSP___N,GILL,42F8,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,67,4,DNK_GARN_RSP___N,GILL,43F7,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,15,4,DNK_GARN_RSP___N,GILL,43F8,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,71,4,DNK_GARN_TOR___N,GILL,39F6,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,48,4,DNK_GARN_TOR___N,GILL,40F5,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,95,4,DNK_GARN_TOR___N,GILL,40F6,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,74,4,DNK_GARN_TOR___N,GILL,40F7,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,221,4,DNK_GARN_TOR___N,GILL,40F8,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,24,4,DNK_GARN_TOR___N,GILL,41F5,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,119,4,DNK_GARN_TOR___N,GILL,41F6,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,686,4,DNK_GARN_TOR___N,GILL,41F7,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,44,4,DNK_GARN_TOR___N,GILL,41F8,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,201,4,DNK_GARN_TOR___N,GILL,42F6,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,1034,4,DNK_GARN_TOR___N,GILL,42F7,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,66,4,DNK_GARN_TOR___N,GILL,42F8,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,46,4,DNK_GARN_TOR___N,GILL,43F2,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,24,4,DNK_GARN_TOR___N,GILL,43F5,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,24,4,DNK_GARN_TOR___N,GILL,43F6,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,72,4,DNK_GARN_TOR___N,GILL,43F7,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,422,4,DNK_GARN_TOR___N,GILL,43F8,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,48,4,DNK_GARN_TOR___N,GILL,44F5,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,24,4,DNK_GARN_TOR___N,GILL,45F4,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,71,4,DNK_REST_NORD__N,GILL,40F6,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,75,4,DNK_REST_NORD__N,GILL,41F7,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,5,4,DNK_REST_NORD__N,GILL,41F8,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,1052,4,DNK_REST_NORD__N,GILL,42F6,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,88,4,DNK_REST_NORD__N,GILL,42F7,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,12,4,DNK_REST_NORD__N,GILL,42F8,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,17,4,DNK_REST_NORD__N,GILL,43F8,150-219,1
DNK,IIA,3B2,GN1,NONE,O15M,2006,46,4,DNK_GARN_RSP___N,GILL,41F7,70-79,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,71,4,NONE,GILL,49E6,>=220,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,18,4,NONE,GILL,50E6,>=220,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,756,4,NONE,GILL,50E7,>=220,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,173,4,NONE,GILL,51E7,>=220,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,442,4,NONE,GILL,51E8,>=220,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,542,4,NONE,GILL,52E9,>=220,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,328,4,NONE,GILL,52F0,>=220,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,31,4,NONE,GILL,32F2,150-219,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,73,4,NONE,GILL,32F3,150-219,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,360,4,NONE,GILL,33F2,150-219,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,172,4,NONE,GILL,33F3,150-219,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,439,4,NONE,GILL,34F3,150-219,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,40,4,NONE,GILL,35F3,150-219,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,61,4,NONE,GILL,36F3,150-219,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,208,4,NONE,GILL,37F4,150-219,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,28,4,NONE,GILL,38F4,150-219,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,68,4,NONE,GILL,38F5,150-219,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,56,4,NONE,GILL,38F6,150-219,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,48,4,NONE,GILL,37F4,70-79,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,48,4,NONE,GILL,37F5,70-79,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,48,4,NONE,GILL,37F6,70-79,1
ENG,IIA,3B2,GN1,NONE,O15M,2006,48,4,NONE,GILL,38F4,70-79,1
NLD,IIA,3B2,GN1,NONE,O15M,2006,10,4,PASS,GILL,32F2,10-30,1
NLD,IIA,3B2,GN1,NONE,O15M,2006,229,4,PASS,GILL,32F3,10-30,1
NLD,IIA,3B2,GN1,NONE,O15M,2006,34,4,PASS,GILL,32F3,100-109,1
NLD,IIA,3B2,GN1,NONE,O15M,2006,6,4,PASS,GILL,32F4,100-109,1
NLD,IIA,3B2,GN1,NONE,O15M,2006,18,4,PASS,GILL,33F4,100-109,1
NLD,IIA,3B2,GN1,NONE,O15M,2006,3,4,PASS,GILL,31F1,31-49,1
NLD,IIA,3B2,GN1,NONE,O15M,2006,3,4,PASS,GILL,31F2,31-49,1
NLD,IIA,3B2,GN1,NONE,O15M,2006,8,4,PASS,GILL,34F4,80-89,1
NLD,IIA,3B2,GN1,NONE,O15M,2006,32,4,PASS,GILL,32F3,NONE,1
SCO,IIA,3B2,GN1,NONE,O15M,2006,29,2 EU,DEEP,GILL,53E8,>=220,1
SCO,IIA,3B2,GN1,NONE,O15M,2006,169,2 EU,NONE,GILL,53F0,>=220,1
SCO,IIA,3B2,GN1,NONE,O15M,2006,400,2 EU,NONE,GILL,53F1,>=220,1
SCO,IIA,3B2,GN1,NONE,O15M,2006,173,4,DEEP,GILL,50E7,>=220,1
SCO,IIA,3B2,GN1,NONE,O15M,2006,86,4,DEEP,GILL,51E7,>=220,1
SCO,IIA,3B2,GN1,NONE,O15M,2006,346,4,DEEP,GILL,51E8,>=220,1
SCO,IIA,3B2,GN1,NONE,O15M,2006,144,4,DEEP,GILL,52E8,>=220,1
SCO,IIA,3B2,GN1,NONE,O15M,2006,754,4,DEEP,GILL,52E9,>=220,1
SCO,IIA,3B2,GN1,NONE,O15M,2006,29,4,DEEP,GILL,52F0,>=220,1
SCO,IIA,3B2,GN1,NONE,O15M,2006,231,4,NONE,GILL,52F0,>=220,1
DNK,IIA,3B2,NONE,NONE,O10T15M,2006,58,4,DNK_NONE,NONE,42F8,NONE,1
DNK,IIA,3B2,NONE,NONE,O10T15M,2006,53,4,DNK_NONE,NONE,42F9,NONE,1
DNK,IIA,3B2,NONE,NONE,O10T15M,2006,32,4,DNK_REST_NORD__N,NONE,42F7,NONE,1
SCO,IIA,3B2,NONE,NONE,O10T15M,2006,216,4,NONE,NONE,41E7,NONE,1
SCO,IIA,3B2,NONE,NONE,O10T15M,2006,86,4,NONE,NONE,45E6,NONE,1
SCO,IIA,3B2,NONE,NONE,O10T15M,2006,579,4,NONE,NONE,46E6,NONE,1
SCO,IIA,3B2,NONE,NONE,O10T15M,2006,144,4,NONE,NONE,46E7,NONE,1
SCO,IIA,3B2,NONE,NONE,O10T15M,2006,918,4,NONE,NONE,47E6,NONE,1
DNK,IIA,3B2,NONE,NONE,U10M,2006,20,4,DNK_NONE,NONE,42F8,NONE,1
DNK,IIA,3B2,NONE,NONE,U10M,2006,7,4,DNK_REST_NORD__N,NONE,41F8,NONE,1
DNK,IIA,3B2,NONE,NONE,U10M,2006,14,4,DNK_REST_NORD__N,NONE,42F8,NONE,1
NLD,IIA,3B2,NONE,NONE,U10M,2006,29,4,MIX,NONE,32F3,NONE,1
NLD,IIA,3B2,NONE,NONE,U10M,2006,13,4,MIX,NONE,33F2,NONE,1
SCO,IIA,3B2,NONE,NONE,U10M,2006,552,4,NONE,NONE,41E7,NONE,1
SCO,IIA,3B2,NONE,NONE,U10M,2006,2808,4,NONE,NONE,46E6,NONE,1
SCO,IIA,3B2,NONE,NONE,U10M,2006,62,4,NONE,NONE,46E7,NONE,1
SCO,IIA,3B2,NONE,NONE,U10M,2006,48,4,NONE,NONE,47E6,NONE,1
SCO,IIA,3B2,NONE,NONE,U10M,2006,5926,4,NONE,NONE,47E7,NONE,1
SCO,IIA,3B2,NONE,NONE,U10M,2006,48,4,NONE,NONE,49E8,NONE,1
BEL,IIA,3B2,TR2,NONE,O15M,2006,26,4,NONE,OTTER,31F1,70-79,1
BEL,IIA,3B2,TR2,NONE,O15M,2006,35,4,NONE,OTTER,31F2,70-79,1
BEL,IIA,3B2,TR2,NONE,O15M,2006,862,4,NONE,OTTER,32F1,70-79,1
BEL,IIA,3B2,TR2,NONE,O15M,2006,15,4,NONE,OTTER,33F2,70-79,1
BEL,IIA,3B2,TR2,NONE,O15M,2006,40,4,NONE,OTTER,34F2,70-79,1
BEL,IIA,3B2,TR2,NONE,O15M,2006,27,4,NONE,OTTER,35F2,70-79,1
BEL,IIA,3B2,TR2,NONE,O15M,2006,16,4,NONE,OTTER,36F2,70-79,1
BEL,IIA,3B2,TR2,NONE,O15M,2006,220,4,NONE,OTTER,36F3,70-79,1
BEL,IIA,3B2,TR2,NONE,O15M,2006,57,4,NONE,OTTER,36F4,70-79,1
BEL,IIA,3B2,TR2,NONE,O15M,2006,6,4,NONE,OTTER,36F5,70-79,1
BEL,IIA,3B2,TR2,NONE,O15M,2006,46,4,NONE,OTTER,36F6,70-79,1
BEL,IIA,3B2,TR2,NONE,O15M,2006,24,4,NONE,OTTER,36F7,70-79,1
BEL,IIA,3B2,TR2,NONE,O15M,2006,64,4,NONE,OTTER,37F2,70-79,1
BEL,IIA,3B2,TR2,NONE,O15M,2006,60,4,NONE,OTTER,37F5,70-79,1
BEL,IIA,3B2,TR2,NONE,O15M,2006,24,4,NONE,OTTER,37F6,70-79,1
BEL,IIA,3B2,TR2,NONE,O15M,2006,18,4,NONE,OTTER,38F5,70-79,1
BEL,IIA,3B2,TR2,NONE,O15M,2006,36,4,NONE,OTTER,38F6,70-79,1
BEL,IIA,3B2,TR2,NONE,O15M,2006,15,4,NONE,OTTER,39F5,70-79,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,21,2 EU,NONE,OTTER,53F0,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,29,4,NONE,OTTER,36F6,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,22,4,NONE,OTTER,37F4,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,70,4,NONE,OTTER,37F5,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,220,4,NONE,OTTER,37F6,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,193,4,NONE,OTTER,38F6,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,20,4,NONE,OTTER,39F5,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,22,4,NONE,OTTER,39F6,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,12,4,NONE,OTTER,41F2,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,127,4,NONE,OTTER,43F6,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,284,4,NONE,OTTER,43F7,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,436,4,NONE,OTTER,44F5,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,1977,4,NONE,OTTER,44F6,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,27,4,NONE,OTTER,44F7,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,104,4,NONE,OTTER,45F3,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,212,4,NONE,OTTER,45F4,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,51,4,NONE,OTTER,45F5,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,133,4,NONE,OTTER,46F3,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,4,4,NONE,OTTER,46F5,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,37,4,NONE,OTTER,47F3,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,29,4,NONE,OTTER,48F3,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,8,4,NONE,OTTER,49E6,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,124,4,NONE,OTTER,49F3,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,18,4,NONE,OTTER,50E7,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,194,4,NONE,OTTER,50F2,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,120,4,NONE,OTTER,50F3,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,23,4,NONE,OTTER,51E7,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,108,4,NONE,OTTER,51E8,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,18,4,NONE,OTTER,51E9,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,112,4,NONE,OTTER,51F1,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,277,4,NONE,OTTER,51F2,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,63,4,NONE,OTTER,52E8,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,186,4,NONE,OTTER,52E9,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,243,4,NONE,OTTER,52F0,>=120,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,176,2 EU,NONE,OTTER,53F0,100-119,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,10,4,NONE,OTTER,36F7,100-119,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,12,4,NONE,OTTER,36F8,100-119,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,8,4,NONE,OTTER,37F3,100-119,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,40,4,NONE,OTTER,39F6,100-119,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,1,4,NONE,OTTER,43F7,100-119,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,134,4,NONE,OTTER,49E6,100-119,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,8,4,NONE,OTTER,49F0,100-119,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,12,4,NONE,OTTER,50E6,100-119,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,67,4,NONE,OTTER,50E7,100-119,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,177,4,NONE,OTTER,51E8,100-119,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,147,4,NONE,OTTER,51E9,100-119,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,21,4,NONE,OTTER,51F0,100-119,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,14,4,NONE,OTTER,51F1,100-119,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,132,4,NONE,OTTER,52E8,100-119,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,457,4,NONE,OTTER,52E9,100-119,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,551,4,NONE,OTTER,52F0,100-119,1
DEU,IIA,3B2,TR1,NONE,O15M,2006,108,4,NONE,OTTER,52F1,100-119,1
DEU,IIA,3B2,TR3,NONE,O15M,2006,16,4,NONE,OTTER,42F6,16-31,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,22,4,NONE,OTTER,32F2,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,541,4,NONE,OTTER,34F3,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,2,4,NONE,OTTER,34F4,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,6,4,NONE,OTTER,35F2,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,46,4,NONE,OTTER,35F4,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,44,4,NONE,OTTER,36F2,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,24,4,NONE,OTTER,36F3,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,68,4,NONE,OTTER,36F4,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,28,4,NONE,OTTER,37F0,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,12,4,NONE,OTTER,37F2,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,127,4,NONE,OTTER,37F3,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,410,4,NONE,OTTER,37F4,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,160,4,NONE,OTTER,37F5,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,73,4,NONE,OTTER,37F6,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,27,4,NONE,OTTER,37F7,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,20,4,NONE,OTTER,38F1,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,19,4,NONE,OTTER,38F3,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,59,4,NONE,OTTER,38F4,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,38,4,NONE,OTTER,38F5,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,339,4,NONE,OTTER,38F6,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,749,4,NONE,OTTER,39F6,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,128,4,NONE,OTTER,40F5,80-89,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,56,4,NONE,OTTER,37F3,90-99,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,24,4,NONE,OTTER,37F4,90-99,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,88,4,NONE,OTTER,37F5,90-99,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,241,4,NONE,OTTER,37F6,90-99,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,22,4,NONE,OTTER,37F7,90-99,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,38,4,NONE,OTTER,38F3,90-99,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,20,4,NONE,OTTER,38F5,90-99,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,505,4,NONE,OTTER,38F6,90-99,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,12,4,NONE,OTTER,38F7,90-99,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,92,4,NONE,OTTER,39F5,90-99,1
DEU,IIA,3B2,TR2,NONE,O15M,2006,196,4,NONE,OTTER,39F6,90-99,1
DNK,IIA,3B2,TR1,NONE,O15M,2006,120,4,DNK_DEM_TRAWL__N,OTTER,39F6,>=120,1
DNK,IIA,3B2,TR1,NONE,O15M,2006,23,4,DNK_DEM_TRAWL__N,OTTER,40F5,>=120,1
DNK,IIA,3B2,TR1,NONE,O15M,2006,48,4,DNK_DEM_TRAWL__N,OTTER,40F6,>=120,1
DNK,IIA,3B2,TR1,NONE,O15M,2006,88,4,DNK_DEM_TRAWL__N,OTTER,40F7,>=120,1
DNK,IIA,3B2,TR1,NONE,O15M,2006,1,4,DNK_DEM_TRAWL__N,OTTER,40F8,>=120,1
DNK,IIA,3B2,TR1,NONE,O15M,2006,68,4,DNK_DEM_TRAWL__N,OTTER,41F3,>=120,1
DNK,IIA,3B2,TR1,NONE,O15M,2006,32,4,DNK_DEM_TRAWL__N,OTTER,41F4,>=120,1
