Index,Sal,variable,Harbour porpoise,Seals,Sharks,Rays,Cod (adult),Whiting (adult),Other gadoids,Demersal fish,Herring (adult),Herring (adult) (Ru),Juvenile Herring (Ru),Sprat,Mackerel,Mackerel (Ru),Horse mackerel,Sandeels,Plaice (adult),Dab,Other flatfish,Sole (adult),Sea Bass,Sea Bass (Ru),Pelagic fish,Squid & cuttlefish,Carnivorous plankton,Temora longicornis,Herbivorous plankton (copepods),Gelatinous zooplankton,Large crabs + shrimps ,Blue mussels (aquaculture),Epifaunal macrobenthos (mobile grazers),Infaunal macrobenthos,Crangon (below 5cm),Small mobile epifauna (swarming crustaceans),Small infauna (polychaetes),Sessile epifauna
54,1.766666667,1.783333333,9.86E-05,0.000710799,8.88E-06,3.82E-08,8.76E-12,3.60E-05,1.93E-06,3.43E-06,0.004231263,5.35E-05,5.35E-05,0.0039696,0,8.13E-11,6.79E-06,0.000195537,9.67E-10,1.33E-06,0.000419688,5.20E-06,7.44E-07,0.5,3.65E-05,2.63E-08,6.79E-08,0.5,1.57E-06,0.000151342,4.85E-07,0.001616377,2.66E-06,1.86E-07,0.000659677,8.63E-17,2.59E-07,1.11E-06
55,1.8,1.816666667,0.000101141,0.000732722,9.09E-06,3.93E-08,1.06E-11,3.72E-05,1.98E-06,3.52E-06,0.004526922,5.48E-05,5.48E-05,0.004287144,0,8.40E-11,6.95E-06,0.000201203,1.12E-09,1.46E-06,0.000432533,5.50E-06,7.63E-07,0.5,3.74E-05,2.70E-08,6.98E-08,0.5,1.61E-06,0.000155742,4.98E-07,0.001685895,2.72E-06,1.91E-07,0.00068734,9.03E-17,2.67E-07,1.14E-06
56,1.833333333,1.85,0.000103739,0.00075532,9.30E-06,4.03E-08,1.28E-11,3.84E-05,2.03E-06,3.62E-06,0.00484314,5.60E-05,5.60E-05,0.004629971,0,8.69E-11,7.11E-06,0.000207033,1.29E-09,1.61E-06,0.000445772,5.82E-06,7.82E-07,0.5,3.84E-05,2.77E-08,7.18E-08,0.5,1.65E-06,0.00016027,5.10E-07,0.001758397,2.79E-06,1.96E-07,0.000716162,9.44E-17,2.74E-07,1.17E-06
57,1.866666667,1.883333333,0.000106403,0.000778615,9.52E-06,4.14E-08,1.55E-11,3.97E-05,2.08E-06,3.72E-06,0.005181331,5.74E-05,5.74E-05,0.005000076,0,8.98E-11,7.28E-06,0.000213032,1.49E-09,1.78E-06,0.000459415,6.15E-06,8.02E-07,0.5,3.93E-05,2.85E-08,7.38E-08,0.5,1.70E-06,0.00016493,5.23E-07,0.001834012,2.86E-06,2.01E-07,0.000746192,9.88E-17,2.82E-07,1.21E-06
58,1.9,1.916666667,0.000109136,0.000802627,9.74E-06,4.25E-08,1.87E-11,4.11E-05,2.13E-06,3.83E-06,0.005543007,5.87E-05,5.87E-05,0.005399605,0,9.29E-11,7.45E-06,0.000219205,1.73E-09,1.96E-06,0.000473476,6.51E-06,8.23E-07,0.5,4.03E-05,2.92E-08,7.59E-08,0.5,1.74E-06,0.000169725,5.36E-07,0.001912872,2.93E-06,2.07E-07,0.00077748,1.03E-16,2.90E-07,1.24E-06
59,1.933333333,1.95,0.000111939,0.00082738,9.96E-06,4.36E-08,2.26E-11,4.25E-05,2.19E-06,3.93E-06,0.005929778,6.01E-05,6.01E-05,0.005830871,0,9.60E-11,7.63E-06,0.000225556,1.99E-09,2.16E-06,0.000487968,6.88E-06,8.44E-07,0.5,4.13E-05,3.00E-08,7.81E-08,0.5,1.78E-06,0.00017466,5.50E-07,0.001995116,3.00E-06,2.12E-07,0.000810079,1.08E-16,2.98E-07,1.27E-06
60,1.966666667,1.983333333,0.000114814,0.000852895,1.02E-05,4.48E-08,2.73E-11,4.39E-05,2.24E-06,4.04E-06,0.006343365,6.15E-05,6.15E-05,0.006296364,0,9.93E-11,7.81E-06,0.000232092,2.30E-09,2.38E-06,0.000502902,7.28E-06,8.65E-07,0.5,4.24E-05,3.08E-08,8.03E-08,0.5,1.83E-06,0.000179738,5.64E-07,0.002080888,3.07E-06,2.18E-07,0.000844044,1.13E-16,3.07E-07,1.31E-06
61,2,2.016666667,0.000117763,0.000879196,1.04E-05,4.60E-08,3.30E-11,4.54E-05,2.30E-06,4.16E-06,0.006785601,6.29E-05,6.29E-05,0.006798764,0,1.03E-10,7.99E-06,0.000238817,2.66E-09,2.63E-06,0.000518293,7.69E-06,8.87E-07,0.5,4.34E-05,3.17E-08,8.25E-08,0.5,1.88E-06,0.000184964,5.78E-07,0.002170341,3.15E-06,2.24E-07,0.000879431,1.18E-16,3.15E-07,1.34E-06
62,2.033333333,2.05,0.000120788,0.000906308,1.07E-05,4.72E-08,3.98E-11,4.69E-05,2.35E-06,4.27E-06,0.007258443,6.44E-05,6.44E-05,0.007340956,0,1.06E-10,8.18E-06,0.000245736,3.08E-09,2.90E-06,0.000534155,8.14E-06,9.10E-07,0.5,4.45E-05,3.25E-08,8.49E-08,0.5,1.93E-06,0.000190341,5.93E-07,0.00226363,3.22E-06,2.30E-07,0.000916301,1.24E-16,3.24E-07,1.38E-06
63,2.066666667,2.083333333,0.00012389,0.000934254,1.09E-05,4.84E-08,4.82E-11,4.85E-05,2.41E-06,4.39E-06,0.007763977,6.58E-05,6.58E-05,0.007926042,0,1.10E-10,8.37E-06,0.000252857,3.56E-09,3.19E-06,0.000550502,8.60E-06,9.33E-07,0.5,4.56E-05,3.34E-08,8.73E-08,0.5,1.98E-06,0.000195875,6.08E-07,0.002360919,3.30E-06,2.36E-07,0.000954715,1.29E-16,3.33E-07,1.41E-06
64,2.1,2.116666667,0.000127072,0.000963062,1.12E-05,4.97E-08,5.82E-11,5.02E-05,2.47E-06,4.51E-06,0.008304426,6.74E-05,6.74E-05,0.008557359,0,1.13E-10,8.57E-06,0.000260183,4.11E-09,3.52E-06,0.00056735,9.10E-06,9.57E-07,0.5,4.68E-05,3.43E-08,8.98E-08,0.5,2.03E-06,0.00020157,6.23E-07,0.002462379,3.39E-06,2.43E-07,0.000994737,1.35E-16,3.43E-07,1.45E-06
65,2.133333333,2.15,0.000130335,0.000992757,1.14E-05,5.11E-08,7.03E-11,5.19E-05,2.54E-06,4.64E-06,0.008882158,6.90E-05,6.90E-05,0.009238492,0,1.17E-10,8.77E-06,0.000267721,4.75E-09,3.88E-06,0.000584712,9.62E-06,9.81E-07,0.5,4.79E-05,3.52E-08,9.23E-08,0.5,2.08E-06,0.000207431,6.39E-07,0.002568189,3.47E-06,2.50E-07,0.001036436,1.41E-16,3.52E-07,1.49E-06
66,2.166666667,2.183333333,0.000133683,0.001023367,1.17E-05,5.24E-08,8.50E-11,5.36E-05,2.60E-06,4.77E-06,0.009499697,7.06E-05,7.06E-05,0.009973295,0,1.21E-10,8.97E-06,0.000275478,5.49E-09,4.27E-06,0.000602606,1.02E-05,1.01E-06,0.5,4.91E-05,3.62E-08,9.49E-08,0.5,2.13E-06,0.000213461,6.55E-07,0.002678533,3.55E-06,2.56E-07,0.001079881,1.48E-16,3.62E-07,1.53E-06
67,2.2,2.216666667,0.000137116,0.00105492,1.20E-05,5.38E-08,1.03E-10,5.54E-05,2.67E-06,4.90E-06,0.010159732,7.22E-05,7.22E-05,0.010765907,0,1.25E-10,9.18E-06,0.00028346,6.34E-09,4.71E-06,0.000621047,1.08E-05,1.03E-06,0.5,5.04E-05,3.72E-08,9.76E-08,0.5,2.19E-06,0.000219667,6.71E-07,0.002793604,3.64E-06,2.63E-07,0.001125145,1.55E-16,3.72E-07,1.57E-06
68,2.233333333,2.25,0.000140638,0.001087444,1.23E-05,5.52E-08,1.24E-10,5.73E-05,2.73E-06,5.04E-06,0.010865122,7.39E-05,7.39E-05,0.011620772,0,1.30E-10,9.40E-06,0.000291673,7.33E-09,5.19E-06,0.000640051,1.14E-05,1.06E-06,0.5,5.16E-05,3.82E-08,1.00E-07,0.5,2.24E-06,0.000226054,6.88E-07,0.002913605,3.73E-06,2.71E-07,0.001172304,1.62E-16,3.83E-07,1.62E-06
69,2.266666667,2.283333333,0.00014425,0.00112097,1.26E-05,5.67E-08,1.50E-10,5.93E-05,2.80E-06,5.18E-06,0.011618913,7.56E-05,7.56E-05,0.012542656,0,1.34E-10,9.62E-06,0.000300124,8.47E-09,5.72E-06,0.000659637,1.20E-05,1.08E-06,0.5,5.29E-05,3.92E-08,1.03E-07,0.5,2.30E-06,0.000232626,7.06E-07,0.003038745,3.82E-06,2.78E-07,0.001221437,1.69E-16,3.94E-07,1.66E-06
70,2.3,2.316666667,0.000147954,0.001155529,1.28E-05,5.82E-08,1.81E-10,6.13E-05,2.87E-06,5.32E-06,0.012424342,7.74E-05,7.74E-05,0.013536672,0,1.39E-10,9.85E-06,0.000308819,9.79E-09,6.31E-06,0.000679822,1.27E-05,1.11E-06,0.5,5.42E-05,4.02E-08,1.06E-07,0.5,2.36E-06,0.000239389,7.23E-07,0.003169242,3.92E-06,2.85E-07,0.001272627,1.77E-16,4.05E-07,1.70E-06
71,2.333333333,2.35,0.000151754,0.001191152,1.31E-05,5.98E-08,2.19E-10,6.34E-05,2.94E-06,5.47E-06,0.013284854,7.92E-05,7.92E-05,0.014608299,0,1.43E-10,1.01E-05,0.000317767,1.13E-08,6.95E-06,0.000700624,1.35E-05,1.14E-06,0.5,5.56E-05,4.13E-08,1.09E-07,0.5,2.42E-06,0.000246349,7.42E-07,0.003305325,4.01E-06,2.93E-07,0.00132596,1.85E-16,4.16E-07,1.75E-06
72,2.366666667,2.383333333,0.000155652,0.001227871,1.35E-05,6.14E-08,2.65E-10,6.55E-05,3.02E-06,5.62E-06,0.014204108,8.10E-05,8.10E-05,0.015763406,0,1.48E-10,1.03E-05,0.000326973,1.31E-08,7.67E-06,0.000722062,1.42E-05,1.17E-06,0.5,5.70E-05,4.24E-08,1.12E-07,0.5,2.48E-06,0.00025351,7.60E-07,0.003447231,4.11E-06,3.01E-07,0.001381524,1.94E-16,4.28E-07,1.80E-06
73,2.4,2.416666667,0.000159649,0.001265721,1.38E-05,6.30E-08,3.20E-10,6.77E-05,3.09E-06,5.78E-06,0.015185992,8.29E-05,8.29E-05,0.017008274,0,1.53E-10,1.06E-05,0.000336446,1.51E-08,8.45E-06,0.000744156,1.50E-05,1.20E-06,0.5,5.84E-05,4.36E-08,1.15E-07,0.5,2.55E-06,0.000260881,7.80E-07,0.003595207,4.21E-06,3.09E-07,0.001439413,2.03E-16,4.40E-07,1.85E-06
74,2.433333333,2.45,0.000163749,0.001304736,1.41E-05,6.47E-08,3.86E-10,7.00E-05,3.17E-06,5.94E-06,0.016234632,8.48E-05,8.48E-05,0.018349617,0,1.58E-10,1.08E-05,0.000346194,1.75E-08,9.31E-06,0.000766925,1.59E-05,1.23E-06,0.5,5.99E-05,4.48E-08,1.19E-07,0.5,2.61E-06,0.000268465,7.99E-07,0.003749512,4.32E-06,3.18E-07,0.001499725,2.12E-16,4.53E-07,1.89E-06
75,2.466666667,2.483333333,0.000167955,0.001344953,1.44E-05,6.64E-08,4.67E-10,7.24E-05,3.25E-06,6.11E-06,0.017354407,8.68E-05,8.68E-05,0.019794615,0,1.64E-10,1.11E-05,0.000356224,2.02E-08,1.03E-05,0.00079039,1.68E-05,1.26E-06,0.5,6.14E-05,4.60E-08,1.22E-07,0.5,2.68E-06,0.00027627,8.19E-07,0.003910413,4.42E-06,3.27E-07,0.001562559,2.22E-16,4.65E-07,1.95E-06
76,2.5,2.516666667,0.000172268,0.001386407,1.48E-05,6.82E-08,5.64E-10,7.48E-05,3.33E-06,6.28E-06,0.018549963,8.88E-05,8.88E-05,0.021350928,0,1.69E-10,1.13E-05,0.000366544,2.33E-08,1.13E-05,0.000814573,1.78E-05,1.29E-06,0.5,6.29E-05,4.72E-08,1.26E-07,0.5,2.75E-06,0.000284301,8.40E-07,0.00407819,4.53E-06,3.35E-07,0.001628022,2.32E-16,4.78E-07,2.00E-06
77,2.533333333,2.55,0.000176693,0.001429137,1.51E-05,7.00E-08,6.82E-10,7.74E-05,3.42E-06,6.45E-06,0.019826219,9.09E-05,9.09E-05,0.02302673,0,1.75E-10,1.16E-05,0.000377163,2.69E-08,1.25E-05,0.000839495,1.88E-05,1.33E-06,0.5,6.45E-05,4.85E-08,1.29E-07,0.5,2.82E-06,0.000292566,8.61E-07,0.004253136,4.64E-06,3.45E-07,0.001696223,2.43E-16,4.92E-07,2.05E-06
78,2.566666667,2.583333333,0.00018123,0.001473182,1.55E-05,7.18E-08,8.24E-10,8.00E-05,3.50E-06,6.63E-06,0.021188387,9.30E-05,9.30E-05,0.024830724,0,1.81E-10,1.19E-05,0.00038809,3.11E-08,1.37E-05,0.000865179,1.99E-05,1.36E-06,0.5,6.61E-05,4.98E-08,1.33E-07,0.5,2.89E-06,0.000301071,8.83E-07,0.004435553,4.76E-06,3.54E-07,0.001767276,2.54E-16,5.06E-07,2.11E-06
79,2.6,2.616666667,0.000185885,0.001518582,1.58E-05,7.37E-08,9.95E-10,8.27E-05,3.59E-06,6.82E-06,0.022641981,9.52E-05,9.52E-05,0.026772178,0,1.87E-10,1.21E-05,0.000399333,3.60E-08,1.52E-05,0.000891647,2.10E-05,1.40E-06,0.5,6.78E-05,5.11E-08,1.36E-07,0.5,2.97E-06,0.000309824,9.05E-07,0.004625757,4.87E-06,3.64E-07,0.001841299,2.65E-16,5.20E-07,2.16E-06
80,2.633333333,2.65,0.000190659,0.001565379,1.62E-05,7.57E-08,1.20E-09,8.55E-05,3.68E-06,7.01E-06,0.024192833,9.74E-05,9.74E-05,0.028860936,0,1.93E-10,1.24E-05,0.000410902,4.16E-08,1.67E-05,0.000918925,2.22E-05,1.43E-06,0.5,6.94E-05,5.25E-08,1.40E-07,0.5,3.04E-06,0.00031883,9.28E-07,0.004824078,4.99E-06,3.74E-07,0.001918417,2.78E-16,5.35E-07,2.22E-06
81,2.666666667,2.683333333,0.000195555,0.001613616,1.66E-05,7.77E-08,1.45E-09,8.84E-05,3.77E-06,7.20E-06,0.0258471,9.97E-05,9.97E-05,0.03110745,0,2.00E-10,1.27E-05,0.000422805,4.80E-08,1.84E-05,0.000947037,2.35E-05,1.47E-06,0.5,7.12E-05,5.39E-08,1.44E-07,0.5,3.12E-06,0.000328099,9.52E-07,0.005030859,5.12E-06,3.84E-07,0.001998759,2.90E-16,5.50E-07,2.28E-06
82,2.7,2.716666667,0.000200577,0.001663337,1.69E-05,7.98E-08,1.76E-09,9.14E-05,3.87E-06,7.40E-06,0.027611282,0.000102001,0.000102001,0.033522794,0,2.07E-10,1.30E-05,0.000435054,5.55E-08,2.03E-05,0.000976007,2.49E-05,1.50E-06,0.5,7.30E-05,5.54E-08,1.48E-07,0.5,3.20E-06,0.000337636,9.76E-07,0.005246456,5.24E-06,3.94E-07,0.002082458,3.04E-16,5.65E-07,2.34E-06
83,2.733333333,2.75,0.000205728,0.001714588,1.73E-05,8.19E-08,2.12E-09,9.45E-05,3.97E-06,7.61E-06,0.029492232,0.000104377,0.000104377,0.036118687,0,2.14E-10,1.33E-05,0.000447657,6.42E-08,2.24E-05,0.001005863,2.63E-05,1.54E-06,0.5,7.48E-05,5.69E-08,1.53E-07,0.5,3.28E-06,0.000347451,1.00E-06,0.005471242,5.37E-06,4.05E-07,0.002169654,3.18E-16,5.81E-07,2.41E-06
84,2.766666667,2.783333333,0.000211012,0.001767415,1.77E-05,8.41E-08,2.56E-09,9.77E-05,4.07E-06,7.82E-06,0.031497167,0.000106809,0.000106809,0.038907505,0,2.21E-10,1.36E-05,0.000460625,7.41E-08,2.47E-05,0.001036632,2.78E-05,1.58E-06,0.5,7.67E-05,5.84E-08,1.57E-07,0.5,3.37E-06,0.000357552,1.03E-06,0.005705604,5.50E-06,4.16E-07,0.002260494,3.32E-16,5.98E-07,2.47E-06
85,2.8,2.816666667,0.000216431,0.001821866,1.82E-05,8.63E-08,3.10E-09,0.000101029,4.17E-06,8.04E-06,0.033633677,0.000109298,0.000109298,0.041902294,0,2.28E-10,1.39E-05,0.000473968,8.57E-08,2.72E-05,0.00106834,2.94E-05,1.62E-06,0.5,7.86E-05,6.00E-08,1.61E-07,0.5,3.45E-06,0.000367945,1.05E-06,0.005949945,5.64E-06,4.27E-07,0.002355127,3.47E-16,6.15E-07,2.54E-06
86,2.833333333,2.85,0.000221989,0.001877992,1.86E-05,8.86E-08,3.75E-09,0.000104453,4.27E-06,8.27E-06,0.035909737,0.000111844,0.000111844,0.045116777,0,2.36E-10,1.43E-05,0.000487698,9.90E-08,2.99E-05,0.001101018,3.11E-05,1.66E-06,0.5,8.06E-05,6.16E-08,1.66E-07,0.5,3.54E-06,0.000378641,1.08E-06,0.006204684,5.78E-06,4.39E-07,0.002453713,3.63E-16,6.32E-07,2.61E-06
87,2.866666667,2.883333333,0.000227689,0.001935844,1.90E-05,9.10E-08,4.53E-09,0.000107993,4.38E-06,8.50E-06,0.038333713,0.00011445,0.00011445,0.048565355,0,2.44E-10,1.46E-05,0.000501826,1.14E-07,3.30E-05,0.001134693,3.29E-05,1.71E-06,0.5,8.26E-05,6.33E-08,1.71E-07,0.5,3.63E-06,0.000389647,1.11E-06,0.006470259,5.92E-06,4.51E-07,0.002556414,3.80E-16,6.50E-07,2.68E-06
88,2.9,2.916666667,0.000233537,0.001995474,1.95E-05,9.34E-08,5.47E-09,0.000111653,4.49E-06,8.73E-06,0.040914368,0.000117116,0.000117116,0.052263103,0,2.52E-10,1.50E-05,0.000516362,1.32E-07,3.64E-05,0.001169398,3.48E-05,1.75E-06,0.5,8.46E-05,6.50E-08,1.76E-07,0.5,3.73E-06,0.000400974,1.13E-06,0.006747124,6.07E-06,4.63E-07,0.002663403,3.98E-16,6.68E-07,2.75E-06
89,2.933333333,2.95,0.000239534,0.002056937,1.99E-05,9.59E-08,6.61E-09,0.000115437,4.60E-06,8.98E-06,0.043660868,0.000119845,0.000119845,0.056225759,0,2.61E-10,1.53E-05,0.000531319,1.53E-07,4.01E-05,0.001205163,3.68E-05,1.79E-06,0.5,8.68E-05,6.68E-08,1.80E-07,0.5,3.82E-06,0.000412629,1.16E-06,0.007035752,6.21E-06,4.76E-07,0.002774857,4.16E-16,6.87E-07,2.82E-06
90,2.966666667,2.983333333,0.000245685,0.002120289,2.04E-05,9.84E-08,7.99E-09,0.00011935,4.72E-06,9.23E-06,0.046582779,0.000122637,0.000122637,0.060469698,0,2.70E-10,1.57E-05,0.000546709,1.77E-07,4.42E-05,0.00124202,3.89E-05,1.84E-06,0.5,8.89E-05,6.86E-08,1.86E-07,0.5,3.92E-06,0.000424623,1.19E-06,0.007336635,6.37E-06,4.89E-07,0.002890962,4.35E-16,7.07E-07,2.90E-06
91,3,3.016666667,0.000251995,0.002185588,2.09E-05,1.01E-07,9.65E-09,0.000123395,4.84E-06,9.48E-06,0.049690073,0.000125494,0.000125494,0.065011905,0,2.79E-10,1.60E-05,0.000562545,2.04E-07,4.87E-05,0.001280003,4.11E-05,1.89E-06,0.5,9.11E-05,7.04E-08,1.91E-07,0.5,4.02E-06,0.000436966,1.22E-06,0.007650287,6.52E-06,5.02E-07,0.00301191,4.55E-16,7.26E-07,2.98E-06
92,3.033333333,3.05,0.000258466,0.002252894,2.13E-05,1.04E-07,1.17E-08,0.000127577,4.96E-06,9.75E-06,0.052993118,0.000128418,0.000128418,0.069869929,0,2.88E-10,1.64E-05,0.00057884,2.36E-07,5.37E-05,0.001319145,4.35E-05,1.94E-06,0.5,9.34E-05,7.23E-08,1.96E-07,0.5,4.13E-06,0.000449667,1.25E-06,0.00797724,6.68E-06,5.16E-07,0.003137902,4.76E-16,7.47E-07,3.06E-06
93,3.066666667,3.083333333,0.000265103,0.002322267,2.18E-05,1.07E-07,1.41E-08,0.0001319,5.08E-06,1.00E-05,0.056502672,0.00013141,0.00013141,0.075061826,0,2.98E-10,1.68E-05,0.000595605,2.73E-07,5.92E-05,0.001359484,4.60E-05,1.98E-06,0.5,9.58E-05,7.43E-08,2.02E-07,0.5,4.23E-06,0.000462737,1.28E-06,0.00831805,6.85E-06,5.30E-07,0.003269147,4.98E-16,7.68E-07,3.14E-06
94,3.1,3.116666667,0.000271911,0.002393772,2.24E-05,1.09E-07,1.70E-08,0.00013637,5.21E-06,1.03E-05,0.060229868,0.000134472,0.000134472,0.080606088,0,3.08E-10,1.72E-05,0.000612857,3.15E-07,6.53E-05,0.001401054,4.86E-05,2.04E-06,0.5,9.82E-05,7.63E-08,2.08E-07,0.5,4.34E-06,0.000476187,1.32E-06,0.008673292,7.02E-06,5.44E-07,0.003405863,5.21E-16,7.90E-07,3.23E-06
95,3.133333333,3.15,0.000278893,0.002467473,2.29E-05,1.12E-07,2.06E-08,0.000140992,5.34E-06,1.06E-05,0.064186204,0.000137604,0.000137604,0.086521557,0,3.19E-10,1.76E-05,0.000630607,3.64E-07,7.19E-05,0.001443893,5.14E-05,2.09E-06,0.5,0.00010062,7.83E-08,2.13E-07,0.5,4.45E-06,0.000490027,1.35E-06,0.009043567,7.19E-06,5.59E-07,0.003548276,5.45E-16,8.12E-07,3.31E-06
96,3.166666667,3.183333333,0.000286055,0.002543437,2.34E-05,1.15E-07,2.49E-08,0.00014577,5.48E-06,1.09E-05,0.068383509,0.00014081,0.00014081,0.092827316,0,3.30E-10,1.80E-05,0.000648872,4.21E-07,7.93E-05,0.001488041,5.44E-05,2.14E-06,0.5,0.000103138,8.05E-08,2.19E-07,0.5,4.57E-06,0.00050427,1.38E-06,0.009429499,7.37E-06,5.74E-07,0.003696621,5.70E-16,8.35E-07,3.40E-06
97,3.2,3.216666667,0.000293401,0.002621734,2.40E-05,1.18E-07,3.00E-08,0.00015071,5.61E-06,1.12E-05,0.072833925,0.000144091,0.000144091,0.099542563,0,3.41E-10,1.84E-05,0.000667665,4.86E-07,8.74E-05,0.001533536,5.75E-05,2.19E-06,0.5,0.000105719,8.26E-08,2.26E-07,0.5,4.68E-06,0.000518926,1.42E-06,0.009831738,7.55E-06,5.90E-07,0.003851145,5.96E-16,8.59E-07,3.49E-06
98,3.233333333,3.25,0.000300935,0.002702435,2.45E-05,1.21E-07,3.63E-08,0.000155818,5.75E-06,1.15E-05,0.077549866,0.000147448,0.000147448,0.106686469,0,3.52E-10,1.89E-05,0.000687002,5.62E-07,9.63E-05,0.001580419,6.08E-05,2.25E-06,0.5,0.000108365,8.49E-08,2.32E-07,0.5,4.80E-06,0.000534008,1.45E-06,0.010250957,7.73E-06,6.06E-07,0.004012102,6.23E-16,8.83E-07,3.59E-06
99,3.266666667,3.283333333,0.000308663,0.002785612,2.51E-05,1.25E-07,4.39E-08,0.000161099,5.90E-06,1.18E-05,0.082543975,0.000150883,0.000150883,0.114278008,0,3.64E-10,1.93E-05,0.000706898,6.49E-07,0.000106157,0.001628734,6.43E-05,2.31E-06,0.5,0.000111076,8.71E-08,2.39E-07,0.5,4.93E-06,0.000549529,1.49E-06,0.010687859,7.92E-06,6.23E-07,0.004179758,6.52E-16,9.08E-07,3.68E-06
100,3.3,3.316666667,0.000316589,0.002871343,2.57E-05,1.28E-07,5.30E-08,0.000166558,6.05E-06,1.21E-05,0.087829076,0.000154398,0.000154398,0.122335764,0,3.77E-10,1.98E-05,0.000727371,7.50E-07,0.000117009,0.001678524,6.80E-05,2.37E-06,0.5,0.000113856,8.95E-08,2.45E-07,0.5,5.05E-06,0.0005655,1.53E-06,0.011143173,8.12E-06,6.40E-07,0.004354389,6.82E-16,9.33E-07,3.78E-06
101,3.333333333,3.35,0.000324718,0.002959704,2.63E-05,1.31E-07,6.41E-08,0.000172203,6.20E-06,1.25E-05,0.093418114,0.000157995,0.000157995,0.13087772,0,3.89E-10,2.02E-05,0.000748436,8.67E-07,0.000128971,0.001729832,7.19E-05,2.43E-06,0.5,0.000116705,9.19E-08,2.52E-07,0.5,5.18E-06,0.000581935,1.57E-06,0.011617655,8.32E-06,6.57E-07,0.004536283,7.13E-16,9.60E-07,3.88E-06
102,3.366666667,3.383333333,0.000333056,0.003050775,2.69E-05,1.35E-07,7.74E-08,0.000178038,6.35E-06,1.28E-05,0.099324085,0.000161676,0.000161676,0.139921024,0,4.02E-10,2.07E-05,0.00077011,1.00E-06,0.000142155,0.001782707,7.60E-05,2.49E-06,0.5,0.000119625,9.44E-08,2.60E-07,0.5,5.32E-06,0.000598847,1.61E-06,0.012112093,8.52E-06,6.75E-07,0.004725739,7.46E-16,9.87E-07,3.99E-06
103,3.4,3.416666667,0.000341608,0.003144641,2.75E-05,1.38E-07,9.35E-08,0.000184072,6.51E-06,1.32E-05,0.105559962,0.000165443,0.000165443,0.149481723,0,4.16E-10,2.12E-05,0.000792412,1.16E-06,0.000156687,0.001837194,8.04E-05,2.55E-06,0.5,0.000122619,9.69E-08,2.67E-07,0.5,5.45E-06,0.000616251,1.65E-06,0.012627306,8.73E-06,6.93E-07,0.004923069,7.80E-16,1.01E-06,4.10E-06
104,3.433333333,3.45,0.00035038,0.003241385,2.82E-05,1.42E-07,1.13E-07,0.00019031,6.68E-06,1.36E-05,0.112138602,0.000169297,0.000169297,0.159574492,0,4.30E-10,2.17E-05,0.000815359,1.34E-06,0.000172704,0.001893344,8.50E-05,2.62E-06,0.5,0.000125687,9.96E-08,2.74E-07,0.5,5.60E-06,0.00063416,1.69E-06,0.013164142,8.95E-06,7.12E-07,0.005128596,8.16E-16,1.04E-06,4.21E-06
105,3.466666667,3.483333333,0.000359377,0.003341095,2.88E-05,1.46E-07,1.37E-07,0.000196759,6.85E-06,1.39E-05,0.119072651,0.000173241,0.000173241,0.170212333,0,4.45E-10,2.22E-05,0.00083897,1.55E-06,0.000190359,0.001951206,8.99E-05,2.68E-06,0.5,0.000128833,1.02E-07,2.82E-07,0.5,5.74E-06,0.000652589,1.73E-06,0.013723484,9.17E-06,7.32E-07,0.005342657,8.53E-16,1.07E-06,4.32E-06
106,3.5,3.516666667,0.000368605,0.003443862,2.95E-05,1.50E-07,1.65E-07,0.000203427,7.02E-06,1.43E-05,0.126374437,0.000177277,0.000177277,0.18140626,0,4.60E-10,2.27E-05,0.000863264,1.79E-06,0.000209817,0.002010834,9.51E-05,2.75E-06,0.5,0.000132056,1.05E-07,2.90E-07,0.5,5.89E-06,0.000671553,1.77E-06,0.014306248,9.39E-06,7.52E-07,0.005565603,8.93E-16,1.10E-06,4.44E-06
107,3.533333333,3.55,0.000378069,0.003549779,3.02E-05,1.54E-07,1.99E-07,0.000210321,7.19E-06,1.47E-05,0.134055844,0.000181407,0.000181407,0.19316498,0,4.75E-10,2.32E-05,0.000888261,2.06E-06,0.000231264,0.002072279,0.000100527,2.82E-06,0.5,0.000135361,1.08E-07,2.98E-07,0.5,6.04E-06,0.000691068,1.82E-06,0.014913384,9.62E-06,7.72E-07,0.005797798,9.34E-16,1.13E-06,4.56E-06
108,3.566666667,3.583333333,0.000387777,0.003658941,3.09E-05,1.58E-07,2.41E-07,0.000217448,7.37E-06,1.51E-05,0.142128192,0.000185633,0.000185633,0.205494561,0,4.92E-10,2.38E-05,0.000913981,2.39E-06,0.000254903,0.002135598,0.000106303,2.89E-06,0.5,0.000138748,1.11E-07,3.07E-07,0.5,6.19E-06,0.00071115,1.87E-06,0.01554588,9.86E-06,7.93E-07,0.006039621,9.76E-16,1.17E-06,4.68E-06
109,3.6,3.616666667,0.000397734,0.003771447,3.16E-05,1.62E-07,2.91E-07,0.000224817,7.56E-06,1.56E-05,0.150602088,0.000189958,0.000189958,0.218398104,0,5.08E-10,2.43E-05,0.000940445,2.76E-06,0.000280957,0.002200848,0.000112411,2.97E-06,0.5,0.00014222,1.14E-07,3.16E-07,0.5,6.35E-06,0.000731815,1.91E-06,0.01620476,1.01E-05,8.15E-07,0.006291466,1.02E-15,1.20E-06,4.81E-06
